mean_score,median_score,std_score,var_score,min_score,max_score,ip_count
0.09070324,0.03595072,0.11243306,0.012641192,0.0051887454,0.5279528,177
0.1072684,0.05837645,0.11461534,0.013136677,0.005006124,0.5190857,177
0.11525459,0.064677946,0.11713262,0.01372005,0.0052527376,0.5690406,161
0.11611619,0.05883043,0.12749985,0.016256211,0.005475348,0.51870316,167
0.12731983,0.06434219,0.13745947,0.018895106,0.005184912,0.66239226,167
0.12525351,0.065980725,0.13265754,0.017598026,0.005046116,0.5551578,167
0.11018129,0.048859596,0.122589946,0.015028294,0.005294447,0.52670765,150
0.10938637,0.042339005,0.128622,0.01654362,0.005052465,0.5299852,173
0.13373916,0.050883733,0.14668173,0.02151553,0.0050287987,0.5515384,149
0.12657791,0.0531903,0.13971509,0.019520307,0.005111823,0.5004838,162
0.12504739,0.057894323,0.13509727,0.01825127,0.0055644866,0.5761927,153
0.13156457,0.060526304,0.14023069,0.019664643,0.0050043,0.5599965,181
0.12509046,0.05304882,0.1390777,0.019342605,0.0050087757,0.53319335,190
0.11070973,0.061417777,0.12221407,0.0149362795,0.0051494236,0.64578635,169
0.12308889,0.06530924,0.13424768,0.018022439,0.0051878607,0.5820572,156
0.12331331,0.07061945,0.12859274,0.016536092,0.0053282664,0.513701,172
0.08808555,0.041417684,0.11031193,0.012168722,0.0051229503,0.5474013,215
0.098832674,0.040163882,0.126955,0.016117573,0.005070348,0.58470476,302
0.12044183,0.043642975,0.14523603,0.021093505,0.00502147,0.6590069,426
0.13254182,0.070739985,0.14717509,0.021660507,0.0050972775,0.6670143,449
0.12915367,0.06407794,0.14252424,0.020313159,0.0050300565,0.6966932,402
0.1426733,0.06890067,0.1543632,0.023827998,0.005101948,0.60018986,483
0.14553651,0.088568166,0.14816596,0.021953152,0.005012131,0.66378486,488
0.1345009,0.05902309,0.15498446,0.024020184,0.0050306176,0.7098095,354
0.12782975,0.057410218,0.14443168,0.020860512,0.0051070065,0.7035749,394
0.14159544,0.06504507,0.15273014,0.023326494,0.005008758,0.65342516,410
0.106738485,0.044047713,0.13204747,0.017436534,0.0050379504,0.58291966,309
0.122048035,0.04820715,0.14149182,0.020019935,0.005027624,0.61749935,338
0.1195274,0.05080866,0.14327805,0.020528598,0.005014496,0.7027785,332
0.103975214,0.0426186,0.13234724,0.017515793,0.0052212644,0.7319306,385
0.13184096,0.05293227,0.15126936,0.022882419,0.005047334,0.6324141,409
0.13640551,0.06888015,0.14818332,0.021958293,0.005080435,0.6357076,475
0.1293528,0.06807012,0.14007266,0.019620351,0.005023033,0.67060757,442
0.13724568,0.07515202,0.1435812,0.02061556,0.005095565,0.6561854,422
0.19718611,0.15836588,0.16825806,0.028310772,0.0050312816,0.6389802,297
0.22183207,0.18958558,0.18213776,0.03317416,0.005062194,0.70259446,325
0.14434958,0.07835912,0.1519686,0.023094455,0.005032464,0.65083635,433
0.06160629,0.016213462,0.09147903,0.008368413,0.0051674517,0.41347995,122
0.10309997,0.04537293,0.122611076,0.015033475,0.005003087,0.49637768,178
0.1011752,0.044394184,0.11263024,0.012685571,0.0052318857,0.5278562,145
0.107319176,0.058529913,0.116059765,0.013469868,0.005005402,0.570107,146
0.09148708,0.03378474,0.11893534,0.014145615,0.005044238,0.51219434,163
0.09613345,0.04986405,0.119799085,0.014351821,0.00502662,0.5677635,157
0.09672553,0.03771709,0.12085089,0.014604938,0.0050136414,0.54333013,169
0.099101424,0.03848575,0.119488746,0.01427756,0.005021705,0.54468995,160
0.09779777,0.03922114,0.12424203,0.015436081,0.0053645563,0.614909,181
0.09551148,0.044818714,0.11707994,0.013707712,0.0050712745,0.5174225,153
0.08878284,0.03720831,0.10505804,0.01103719,0.0056708776,0.4376508,136
0.09446566,0.038383666,0.11754477,0.013816773,0.0050090803,0.56095773,149
0.10720135,0.04043619,0.12775692,0.016321832,0.0051343986,0.6072575,151
0.08689213,0.031939067,0.11457143,0.013126612,0.0050009447,0.5032817,134
0.082863845,0.025059871,0.11049021,0.012208086,0.0050271857,0.4251752,139
0.08440844,0.029148886,0.10830283,0.011729503,0.005043952,0.46369168,147
0.09394384,0.025729522,0.11895947,0.014151356,0.0050283084,0.4624502,132
0.09141139,0.037468273,0.106197886,0.01127799,0.0051578186,0.46210465,154
0.086368434,0.04051947,0.10073827,0.010148199,0.0059058275,0.411609,126
0.07982651,0.031116258,0.10518089,0.01106302,0.0051220865,0.46683735,174
0.08239928,0.02815737,0.11289505,0.012745293,0.005027825,0.59014416,163
0.08978909,0.0362394,0.11209927,0.012566246,0.005003973,0.5828738,155
0.077333935,0.028518151,0.09940282,0.009880922,0.005101422,0.5266638,158
0.09457029,0.0357644,0.11807508,0.013941724,0.0052937903,0.5238276,150
0.08194768,0.030950382,0.10122216,0.010245925,0.0054049725,0.47549614,170
0.071869545,0.03292998,0.08871449,0.00787026,0.005023442,0.49242005,141
0.088145316,0.033267338,0.10888775,0.011856541,0.005085366,0.51605195,175
0.09185413,0.03463033,0.108799346,0.011837297,0.0050733215,0.4458669,145
0.08646887,0.03041716,0.11302407,0.01277444,0.005080674,0.511815,154
0.1011016,0.040312033,0.12098668,0.014637776,0.0050379154,0.53973645,143
0.10113112,0.042931274,0.11756228,0.013820889,0.0050387806,0.43539765,159
0.10585316,0.040275406,0.12950705,0.016772076,0.0051965523,0.49743444,157
0.08605252,0.026653552,0.11308902,0.012789126,0.005186643,0.48506942,147
0.07993953,0.02960564,0.109542035,0.011999457,0.0050231176,0.5385752,157
0.08327577,0.034415342,0.10673819,0.011393041,0.0050229332,0.50569785,198
0.09586729,0.039561972,0.117982954,0.0139199775,0.0050951643,0.48516884,198
0.091335796,0.036300246,0.11073694,0.012262668,0.005016268,0.5909301,191
0.087239444,0.036776446,0.11049872,0.012209967,0.0052153673,0.632701,183
0.10680025,0.04303526,0.13111132,0.017190179,0.005096541,0.64279425,177
0.09530131,0.0370791,0.12214711,0.014919917,0.005044,0.56863904,192
0.093847185,0.04263385,0.11066883,0.012247589,0.005016986,0.4566747,193
0.07513993,0.03022289,0.10273552,0.010554587,0.0051242304,0.65549064,164
0.06390844,0.025908068,0.08906389,0.007932377,0.005021281,0.5753717,191
0.07737842,0.028212935,0.10620898,0.011280348,0.005002283,0.5771897,294
0.10735175,0.040691026,0.13641164,0.018608136,0.0050500003,0.67330605,318
0.09020098,0.03260806,0.114616655,0.013136978,0.005118481,0.5327819,249
0.1312076,0.060788065,0.15170678,0.02301495,0.0050576255,0.67960095,394
0.100824825,0.035745338,0.11973073,0.014335448,0.005029933,0.5037773,276
0.054971784,0.021146053,0.07376826,0.005441756,0.005019697,0.424917,185
0.08386407,0.028426219,0.10822833,0.011713373,0.005163189,0.5455072,155
0.06740702,0.026406469,0.08549358,0.0073091527,0.00502979,0.35887736,131
0.055037707,0.020564426,0.07305798,0.0053374683,0.005054727,0.39338756,186
0.08217324,0.025107851,0.11470713,0.013157725,0.005072911,0.53229713,263
0.08065655,0.031713832,0.10458017,0.010937012,0.0050399476,0.47741252,229
0.06519855,0.020392403,0.106233336,0.011285521,0.0050096493,0.6582816,180
0.05654106,0.026245853,0.06961488,0.004846231,0.0050292495,0.33736983,169
0.07471944,0.031089425,0.096510515,0.009314279,0.00500622,0.48631918,167
0.089167565,0.041797314,0.10507776,0.011041335,0.0050571417,0.49883577,173
0.115142345,0.058530293,0.12820065,0.016435407,0.005126789,0.5754915,183
0.1251352,0.07057735,0.12997876,0.01689448,0.005038616,0.54838026,220
0.12743202,0.06691408,0.13314316,0.017727101,0.0050775795,0.48203272,199
0.13162851,0.07145646,0.13952573,0.019467428,0.005167782,0.549594,174
0.1129669,0.057193536,0.12142749,0.014744636,0.005045212,0.53362054,171
0.12823787,0.08035347,0.13005665,0.016914733,0.005088174,0.58544177,192
0.13640583,0.085244186,0.14126404,0.019955529,0.005097245,0.71435,205
0.11263744,0.05123873,0.1299157,0.016878087,0.005016448,0.5963197,228
0.12286252,0.067884445,0.123436905,0.015236669,0.005044463,0.5490696,226
0.12672757,0.064927995,0.14296848,0.020439984,0.0050583384,0.59657717,211
0.13316806,0.08369538,0.13672437,0.018693553,0.0050543873,0.5910715,188
0.12065908,0.066982284,0.12637071,0.015969556,0.005191832,0.48562238,198
0.14163451,0.08801394,0.13833104,0.019135477,0.0050647305,0.5354601,181
0.113801144,0.051104113,0.13246773,0.0175477,0.005004135,0.63130176,199
0.12797047,0.05656299,0.14105679,0.01989702,0.0050235167,0.59338105,191
0.14260426,0.10031428,0.14166766,0.020069726,0.0050432757,0.57532203,191
0.13263512,0.06582654,0.1409234,0.019859403,0.005282888,0.554905,159
0.10119728,0.047037456,0.118498236,0.014041832,0.005008786,0.6279686,148
0.10245818,0.044591166,0.12476031,0.015565135,0.0050103497,0.5354633,108
0.05616685,0.020552304,0.08562603,0.007331817,0.0050002504,0.42891282,165
0.047000576,0.017204054,0.07823348,0.0061204773,0.005033209,0.57380813,217
0.059538875,0.01987657,0.09492257,0.009010295,0.005035049,0.49429032,197
0.06345914,0.022010934,0.0953455,0.0090907635,0.0051012384,0.5172141,244
0.051858146,0.020366164,0.077158004,0.005953358,0.005002529,0.46978906,170
0.048858445,0.01791866,0.07666099,0.005876907,0.005069201,0.49084926,149
0.047762565,0.01681276,0.078265004,0.0061254106,0.0051248376,0.48842752,180
0.079667605,0.027220491,0.1083275,0.011734847,0.0050164266,0.62609166,362
0.13324012,0.06284916,0.1483516,0.022008196,0.00505065,0.7074147,566
0.05807859,0.018198516,0.08604311,0.0074034175,0.0050467504,0.34766105,76
0.09096029,0.02966955,0.12470874,0.01555227,0.0051366542,0.60492104,134
0.06262552,0.015753897,0.099510595,0.009902358,0.005004978,0.6727628,131
0.14417906,0.08225349,0.14965951,0.022397969,0.005041232,0.7316311,566
0.06616262,0.023610355,0.09539109,0.00909946,0.0051369,0.6647284,333
0.06844587,0.021439288,0.1005705,0.010114425,0.005040761,0.56637794,301
0.10245957,0.03791783,0.12908688,0.016663423,0.0051629287,0.6457764,461
0.10187985,0.039175797,0.12605782,0.015890574,0.00503803,0.5974587,427
0.15486094,0.09821047,0.15334429,0.023514472,0.005024584,0.6410632,645
0.14625365,0.07852865,0.1564419,0.024474066,0.005069733,0.6966198,609
0.11159015,0.04297041,0.13864692,0.01922297,0.0050576157,0.605233,419
0.067866676,0.02321345,0.10383859,0.010782453,0.0051324056,0.550397,221
0.08920315,0.030534016,0.115745105,0.01339693,0.005005425,0.49841213,171
0.10458784,0.048382327,0.12368672,0.015298405,0.0053464207,0.5227989,176
0.08125689,0.029787803,0.10238371,0.010482425,0.005068454,0.42861602,184
0.08374701,0.035570476,0.10380198,0.010774852,0.005265977,0.54370576,171
0.08835308,0.03184813,0.114663176,0.013147645,0.0050053773,0.6077207,175
0.07270148,0.028776493,0.08942903,0.007997551,0.005187418,0.42448255,191
0.089104444,0.03276018,0.11930767,0.014234319,0.0051938132,0.6699839,210
0.120401904,0.049371563,0.14474389,0.020950792,0.0050180634,0.6995584,408
0.13645528,0.0696491,0.15383767,0.023666028,0.0050443686,0.7659439,465
0.13066818,0.06329356,0.14772117,0.021821545,0.0050372067,0.6371321,459
0.13998362,0.07428549,0.15105073,0.022816325,0.0050684283,0.6446928,486
0.11412068,0.048062876,0.13712321,0.018802775,0.0050148354,0.6361934,334
0.05835347,0.024068812,0.082552806,0.0068149655,0.0050332905,0.45724118,214
0.057525147,0.023932941,0.07875625,0.006202547,0.005047501,0.39722332,191
0.07966501,0.029321324,0.10893869,0.011867637,0.0050181895,0.5591626,159
0.0788174,0.030164097,0.11408667,0.0130157685,0.005057909,0.5451787,202
0.08585169,0.029442158,0.10566816,0.0111657595,0.0050671333,0.54354113,338
0.18467696,0.1515516,0.15705618,0.024666643,0.0050435285,0.57222253,223
0.20146002,0.19150926,0.16613905,0.027602186,0.005020243,0.71640575,280
0.20023502,0.1754092,0.17097479,0.029232377,0.0051014377,0.6805812,366
0.18708356,0.1435595,0.16767132,0.028113673,0.0050582117,0.6578815,456
0.16256855,0.09379973,0.16746746,0.028045353,0.0050380644,0.678972,317
0.13607532,0.06327777,0.14981928,0.022445817,0.005060435,0.68701977,429
0.076830514,0.029231839,0.09832367,0.009667545,0.0051494883,0.5026212,126
0.09878925,0.041340973,0.11418358,0.01303789,0.0050341752,0.48427904,158
0.10347438,0.048825286,0.11816886,0.013963879,0.005275592,0.52027225,162
0.10374382,0.044548646,0.11883506,0.014121773,0.005022399,0.5728425,155
0.09987582,0.03429602,0.121389836,0.014735493,0.0050150384,0.63977695,183
0.10940275,0.03875304,0.13316108,0.017731875,0.005030583,0.56932664,192
0.12222155,0.06711391,0.12834783,0.016473165,0.005042022,0.5907528,188
0.11779785,0.057379268,0.1318586,0.01738669,0.0050777383,0.63557315,185
0.11727737,0.06128121,0.13062713,0.017063446,0.005241623,0.60603,190
0.11398717,0.04748275,0.12931553,0.016722504,0.005270777,0.5168942,152
0.1082245,0.06040605,0.117528446,0.013812935,0.005036475,0.48322126,142
0.11787113,0.051071804,0.13913277,0.019357925,0.005352316,0.6589936,158
0.10994379,0.047819197,0.12764832,0.016294094,0.0053685103,0.533749,162
0.1033737,0.044429775,0.12641151,0.015979871,0.0053038793,0.5429635,153
0.09975942,0.04019876,0.12894982,0.016628057,0.0051598772,0.5806759,152
0.1056014,0.040114477,0.13782185,0.018994862,0.0050984756,0.58611083,142
0.09410761,0.036024466,0.12215528,0.014921913,0.0052650846,0.53211707,158
0.10452508,0.041147497,0.12028647,0.014468836,0.0051093614,0.5437172,147
0.09394337,0.04637996,0.10834701,0.011739076,0.0051122173,0.5305556,162
0.101281166,0.048730176,0.11237008,0.012627035,0.005059169,0.4112362,176
0.107061915,0.048968874,0.12199242,0.01488215,0.0051435544,0.5534625,176
0.090489104,0.045634158,0.10472781,0.010967914,0.0050076423,0.45689118,210
0.10595746,0.057043705,0.11824893,0.01398281,0.0050355317,0.46450454,167
0.106339365,0.054997806,0.113659784,0.012918546,0.0050642523,0.4494784,166
0.11657932,0.06795036,0.116227314,0.013508788,0.0050284504,0.46391174,167
0.12216044,0.075512685,0.12312344,0.015159382,0.005102936,0.6266829,161
0.118931584,0.0727678,0.11599482,0.013454798,0.0051623574,0.4417314,164
0.115483224,0.06662431,0.13107575,0.017180854,0.0050423043,0.5800789,162
0.13662077,0.10295454,0.14669205,0.021518558,0.005080336,0.66061836,169
0.117942326,0.04923254,0.13379626,0.017901441,0.005041213,0.5989385,162
0.11269061,0.052845996,0.12549485,0.015748959,0.0050928365,0.6651121,149
0.10538805,0.041811492,0.12086338,0.014607957,0.0050188834,0.49147055,156
0.12365723,0.06632675,0.13144259,0.017277153,0.0050343866,0.52037776,186
0.12334968,0.05788549,0.13839126,0.019152138,0.0052075977,0.6155846,160
0.12241074,0.062544376,0.1288488,0.016602015,0.0051207594,0.6469578,141
0.11364778,0.051532216,0.12785727,0.01634748,0.005029772,0.49632347,134
0.119183764,0.046035636,0.14261842,0.020340014,0.005082159,0.674369,195
0.11678778,0.054832026,0.13635713,0.018593267,0.0050474145,0.65451497,202
0.106679365,0.06491375,0.111473575,0.012426358,0.00501062,0.5154879,188
0.11323165,0.0774249,0.12023463,0.014456366,0.0050895927,0.598071,197
0.10160972,0.04357485,0.123585545,0.015273387,0.005410282,0.49307963,203
0.114182554,0.052718394,0.1250742,0.015643552,0.0050448123,0.59282744,228
0.115697905,0.06129096,0.1273965,0.016229866,0.005001415,0.64559776,209
0.09550121,0.03975416,0.120551564,0.014532679,0.005399306,0.5807297,189
0.0813698,0.028970433,0.102234505,0.010451893,0.005052301,0.50326204,185
0.07957768,0.032916434,0.09528386,0.009079013,0.0050185523,0.48426092,192
0.08821402,0.03941343,0.106692776,0.011383348,0.0051772255,0.531617,201
0.0799941,0.03425128,0.0977234,0.009549864,0.005047914,0.44059804,155
0.09426809,0.03315858,0.11793104,0.013907731,0.005104638,0.52852094,172
0.10333861,0.043533776,0.12647326,0.015995488,0.005041335,0.62074924,183
0.09306313,0.037438083,0.11554573,0.013350815,0.0050866175,0.5769398,186
0.107024975,0.04712168,0.11703926,0.0136981895,0.0052242787,0.49835137,159
0.10500165,0.03938719,0.12782815,0.016340036,0.005013045,0.6267068,168
0.079326406,0.036740754,0.09095928,0.008273591,0.0050456054,0.54865795,166
0.095787056,0.041769452,0.11192904,0.012528108,0.0051308083,0.5352502,177
0.10625014,0.051093694,0.11794499,0.013911021,0.0052029514,0.54315996,182
0.10278283,0.048144665,0.12121014,0.014691899,0.005225235,0.67277443,163
0.103388354,0.052405156,0.1223714,0.01497476,0.005020009,0.5641953,154
0.1145464,0.056502376,0.12735683,0.016219763,0.0053741955,0.6799174,191
0.12017419,0.08558701,0.115257874,0.013284378,0.005043992,0.5522748,179
0.11829788,0.058762968,0.12604941,0.015888454,0.005231216,0.49720818,211
0.13314936,0.09389047,0.128464,0.016503,0.0050690547,0.6739296,204
0.13268566,0.089140706,0.12576374,0.015816519,0.0051656817,0.55388814,185
0.103820756,0.049052063,0.12214789,0.014920107,0.0050710486,0.55413884,185
0.11156518,0.0572903,0.124927685,0.015606926,0.005035894,0.6306391,176
0.11514995,0.08261096,0.11053442,0.012217859,0.0050326427,0.5028055,160
0.11203579,0.055756833,0.12351362,0.015255613,0.005262062,0.5684033,194
0.12787952,0.065981686,0.13730903,0.018853769,0.005008167,0.5384884,198
0.12202445,0.07040857,0.12649573,0.016001172,0.005136113,0.6066319,213
0.122553386,0.06984725,0.1318069,0.017373057,0.005087789,0.663006,219
0.13491338,0.09453362,0.1323386,0.017513504,0.005160193,0.60842997,200
0.12528512,0.06792446,0.12886046,0.016605018,0.005022824,0.5977456,198
0.102066286,0.04806447,0.11665724,0.013608912,0.00501729,0.4768404,184
0.1255318,0.056199905,0.14667374,0.021513186,0.005029681,0.6523156,178
0.11321786,0.05138434,0.128055,0.016398085,0.0051243636,0.58168656,191
0.12247883,0.062425245,0.1342159,0.018013911,0.0050704945,0.5521323,194
0.12626615,0.070072114,0.13702157,0.01877491,0.0050690253,0.60668224,186
0.120967604,0.0560313,0.13118817,0.017210336,0.00512821,0.5344173,178
0.12169108,0.06318689,0.13019212,0.016949987,0.0051185447,0.52522284,157
0.11586454,0.05842038,0.13602778,0.018503556,0.0050432347,0.66261315,153
0.113493845,0.05995017,0.12354875,0.015264295,0.005382604,0.4894598,159
0.10935489,0.054034054,0.12044839,0.014507813,0.00500332,0.6065093,166
0.11079827,0.06590037,0.1239145,0.015354805,0.0051957993,0.58382297,152
0.11987599,0.06638041,0.12829122,0.016458636,0.005019413,0.5001242,170
0.115646414,0.075941466,0.12693149,0.016111603,0.0050471295,0.59972614,154
0.10466757,0.04685115,0.11397093,0.012989373,0.0050680116,0.5123279,161
0.11645489,0.073935956,0.1186986,0.014089357,0.0052593253,0.7264829,166
0.112719886,0.06535126,0.113649614,0.012916234,0.005044666,0.4878867,152
0.119299516,0.07359122,0.121580206,0.014781746,0.0055032535,0.50908667,155
0.11505197,0.049695946,0.12613325,0.015909597,0.0050363457,0.517587,158
0.11798556,0.0516558,0.12889731,0.016614515,0.005050262,0.6013999,165
0.1191304,0.070506625,0.13266243,0.01759932,0.0053085266,0.66707,147
0.13605295,0.062253963,0.14790893,0.021877052,0.0051682955,0.62354326,131
0.10274797,0.034297347,0.12735905,0.016220326,0.0050424878,0.5843577,129
0.136849,0.057666056,0.1402481,0.01966953,0.005123952,0.50887936,101
0.112866744,0.062032223,0.11626338,0.013517175,0.0053126295,0.43310213,100
0.1233034,0.041553795,0.14706337,0.021627635,0.0051339464,0.62093633,119
0.10041709,0.033107437,0.12687285,0.01609672,0.005067506,0.58280724,140
0.11721635,0.0504072,0.1402184,0.019661201,0.005265137,0.5939875,137
0.112505645,0.050315287,0.13714837,0.018809674,0.005049473,0.61619425,173
0.10834941,0.054025043,0.12683223,0.016086414,0.005030845,0.6019414,183
0.09009662,0.03653454,0.11967728,0.0143226525,0.0050845994,0.54929423,183
0.11399581,0.062127825,0.11931852,0.014236909,0.0050048316,0.47620267,179
0.08830208,0.030062104,0.116582386,0.013591453,0.0050051254,0.5962762,259
0.15041372,0.07873632,0.15964182,0.025485512,0.0050114105,0.6214235,508
0.097487055,0.03616197,0.12131424,0.014717146,0.0050082235,0.5626476,337
0.16522706,0.09555821,0.16600591,0.02755796,0.0050701653,0.6837106,244
0.1604487,0.09803492,0.16386893,0.026853029,0.0050043347,0.6732788,262
0.17399445,0.12501818,0.15714839,0.024695616,0.0051033846,0.70344037,316
0.20212615,0.15027599,0.17893252,0.032016844,0.0050162748,0.65057427,349
0.19168267,0.1519705,0.16970555,0.028799975,0.0051767565,0.6761701,348
0.1852452,0.13752298,0.1710929,0.029272778,0.005005015,0.6571007,325
0.2003707,0.17465092,0.16647388,0.027713552,0.0050739967,0.638357,367
0.18661468,0.15271533,0.16701227,0.027893098,0.0050421944,0.7382077,366
0.20695777,0.16023847,0.17888424,0.03199957,0.0050240722,0.7671195,390
0.2048898,0.16665183,0.17400725,0.030278524,0.0050192648,0.72861725,415
0.21011533,0.1819743,0.17643955,0.031130916,0.0050077257,0.70657015,405
0.19061014,0.13923445,0.17267288,0.029815925,0.0050735604,0.6979495,388
0.15184821,0.09880358,0.15014726,0.0225442,0.0051450073,0.68582296,290
0.121297345,0.05686345,0.1372858,0.01884739,0.005232159,0.6443549,202
0.107800364,0.043498095,0.13905716,0.019336894,0.005151064,0.6233503,211
0.1068775,0.039567553,0.13146755,0.017283717,0.0050449884,0.5336692,286
0.09853086,0.04432981,0.118312106,0.013997755,0.005044257,0.61383575,302
0.1384554,0.06813237,0.15605952,0.024354571,0.0050640632,0.67983073,472
0.07989684,0.030986829,0.11023064,0.012150793,0.005056115,0.56333065,235
0.08429372,0.028977746,0.11540685,0.013318741,0.0050611887,0.52757543,227
0.0766545,0.032429498,0.10754769,0.011566506,0.005044194,0.63488066,176
0.07749335,0.034050323,0.100506745,0.010101605,0.0050256536,0.5531166,279
0.14801511,0.08784362,0.15146413,0.022941384,0.0050414167,0.6820924,588
0.14168873,0.076476134,0.1488274,0.022149595,0.005003823,0.67043334,607
0.11153397,0.049616236,0.13111128,0.017190166,0.00520051,0.51861703,306
0.11254934,0.043097526,0.13835286,0.019141512,0.0050100214,0.74470294,298
0.13890176,0.07672976,0.14886564,0.02216098,0.005048138,0.62042344,440
0.1524515,0.090009674,0.15383293,0.023664571,0.005010112,0.7159615,589
0.1508474,0.086988516,0.15482348,0.02397031,0.0050336146,0.7221099,685
0.15555401,0.08684243,0.16299538,0.026567493,0.0050025648,0.66518223,670
0.1474193,0.090285406,0.15139487,0.02292041,0.0050567803,0.7365549,710
0.1546757,0.089965805,0.15555535,0.024197467,0.0050087427,0.6577916,705
0.13834609,0.08067085,0.1411829,0.01993261,0.005003085,0.7606937,569
0.12418923,0.0565061,0.14045672,0.019728089,0.005134556,0.63515043,405
0.09863745,0.043037552,0.12193601,0.01486839,0.005039704,0.5659086,207
0.08671416,0.031251613,0.11268128,0.012697071,0.005007174,0.4770776,139
0.1219,0.058264107,0.13155916,0.017307814,0.0051646857,0.50777864,395
0.12921861,0.063645564,0.14032915,0.019692272,0.005006743,0.64078355,525
0.11453003,0.054684423,0.13160598,0.017320134,0.0050267377,0.6922727,309
0.078952044,0.022635803,0.11090542,0.012300011,0.005038591,0.43981725,116
0.095831275,0.047368445,0.11088222,0.012294867,0.0050446615,0.5160007,267
0.07967606,0.038749203,0.0892206,0.007960315,0.0051646205,0.3263558,149
0.1418514,0.068232656,0.15577738,0.024266593,0.0050138985,0.6975517,574
0.1587661,0.11062759,0.15328342,0.023495808,0.005003751,0.68367046,687
0.16733669,0.11656003,0.15978003,0.025529658,0.0050733145,0.74592096,745
0.11491091,0.049674504,0.13531749,0.018310824,0.0050314907,0.630844,406
0.10830218,0.059130043,0.11912823,0.014191534,0.0050075003,0.578171,302
0.11396224,0.05585557,0.13015255,0.016939688,0.005039674,0.5815773,225
0.19606946,0.1772431,0.15920974,0.025347741,0.005016746,0.6606641,278
0.18099917,0.13671471,0.1599455,0.025582563,0.005149047,0.6704405,391
0.19242437,0.16173892,0.17061733,0.029110273,0.005000021,0.6822858,387
0.18948084,0.14198373,0.17068361,0.029132893,0.005252597,0.6947877,376
0.19339931,0.15103015,0.17343958,0.030081289,0.0050117676,0.72112924,405
0.19378087,0.13672604,0.1767008,0.031223172,0.005017461,0.6830995,415
